m,n,k,mk_input,mk_input_iterations,kn_input,kn_input_iterations,mn_output,mn_output_iterations,read,read_iterations,compute,compute_iterations,pipelined_read_compute,pipelined_read_compute_iterations,final_compute,final_compute_iterations,write,write_iterations,reduction,reduction_iterations,total
128,128,512,91,1,91,1,23,1,1638,15,35520,30,35520,15,2368,1,345,15,0,0,38438
128,128,512,91,1,91,1,23,1,1638,15,12480,30,12480,15,832,1,345,15,0,0,13862
128,128,256,46,1,46,1,23,1,2116,31,18964,62,18964,31,604,1,713,31,15,1,20411
128,128,256,46,1,46,1,23,1,2116,31,11090,62,11090,31,350,1,713,31,15,1,12283
128,128,256,46,1,46,1,23,1,2116,31,11090,62,11090,31,350,1,713,31,15,1,12283
128,128,256,46,1,46,1,23,1,2116,31,10098,62,10098,31,318,1,713,31,15,1,11259
128,128,256,46,1,46,1,23,1,2116,31,13074,62,13074,31,414,1,713,31,15,1,14331
128,128,256,46,1,46,1,23,1,2116,31,18964,62,18964,31,604,1,713,31,15,1,20411
128,128,256,46,1,46,1,23,1,2116,31,11276,62,11276,31,356,1,713,31,15,1,12475
128,128,256,46,1,46,1,23,1,2116,31,7370,62,7370,31,230,1,713,31,15,1,8443
128,128,256,46,1,46,1,23,1,2116,31,7370,62,7370,31,230,1,713,31,15,1,8443
128,128,256,46,1,46,1,23,1,2116,31,6378,62,6378,31,198,1,713,31,15,1,7419
128,128,256,46,1,46,1,23,1,2116,31,9354,62,9354,31,294,1,713,31,15,1,10491
128,128,256,46,1,46,1,23,1,2116,31,11276,62,11276,31,356,1,713,31,15,1,12475
128,128,256,46,1,46,1,23,1,2116,31,7308,62,7308,31,228,1,713,31,15,1,8379
128,128,256,46,1,46,1,23,1,2116,31,5386,62,5386,31,166,1,713,31,15,1,6395
128,128,256,46,1,46,1,23,1,2116,31,5386,62,5386,31,166,1,713,31,15,1,6395
128,128,256,46,1,46,1,23,1,2116,31,4394,62,4394,31,134,1,713,31,15,1,5371
128,128,256,46,1,46,1,23,1,2116,31,7370,62,7370,31,230,1,713,31,15,1,8443
128,128,256,46,1,46,1,23,1,2116,31,7308,62,7308,31,228,1,713,31,15,1,8379
128,128,256,46,1,46,1,23,1,2116,31,9106,62,9106,31,286,1,713,31,15,1,10235
128,128,256,46,1,46,1,23,1,2116,31,7246,62,7246,31,226,1,713,31,15,1,8315
128,128,256,46,1,46,1,23,1,2116,31,7246,62,7246,31,226,1,713,31,15,1,8315
128,128,256,46,1,46,1,23,1,2116,31,5262,62,5262,31,162,1,713,31,15,1,6267
128,128,256,46,1,46,1,23,1,2116,31,11214,62,11214,31,354,1,713,31,15,1,12411
128,128,256,46,1,46,1,23,1,2116,31,9106,62,9106,31,286,1,713,31,15,1,10235
128,128,256,46,1,46,1,23,1,2116,31,9664,62,9664,31,304,1,713,31,15,1,10811
128,128,256,46,1,46,1,23,1,2116,31,8362,62,8362,31,262,1,713,31,15,1,9467
128,128,256,46,1,46,1,23,1,2116,31,8362,62,8362,31,262,1,713,31,15,1,9467
128,128,256,46,1,46,1,23,1,2116,31,5386,62,5386,31,166,1,713,31,15,1,6395
128,128,256,46,1,46,1,23,1,2116,31,14314,62,14314,31,454,1,713,31,15,1,15611
128,128,256,46,1,46,1,23,1,2116,31,9664,62,9664,31,304,1,713,31,15,1,10811
128,128,256,46,1,46,1,23,1,2116,31,12764,62,12764,31,404,1,713,31,15,1,14011
128,128,256,46,1,46,1,23,1,2116,31,11834,62,11834,31,374,1,713,31,15,1,13051
128,128,256,46,1,46,1,23,1,2116,31,11834,62,11834,31,374,1,713,31,15,1,13051
128,128,256,46,1,46,1,23,1,2116,31,6874,62,6874,31,214,1,713,31,15,1,7931
128,128,256,46,1,46,1,23,1,2116,31,21754,62,21754,31,694,1,713,31,15,1,23291
128,128,256,46,1,46,1,23,1,2116,31,12764,62,12764,31,404,1,713,31,15,1,14011
128,128,256,46,1,46,1,23,1,2116,31,33658,62,33658,31,1078,1,713,31,15,1,35579
128,128,256,46,1,46,1,23,1,2116,31,33906,62,33906,31,1086,1,713,31,15,1,35835
128,128,256,46,1,46,1,23,1,2116,31,33906,62,33906,31,1086,1,713,31,15,1,35835
128,128,256,46,1,46,1,23,1,2116,31,33658,62,33658,31,1078,1,713,31,15,1,35579
128,128,256,46,1,46,1,23,1,2116,31,34402,62,34402,31,1102,1,713,31,15,1,36347
128,128,256,46,1,46,1,23,1,2116,31,33658,62,33658,31,1078,1,713,31,15,1,35579
128,128,256,46,1,46,1,23,1,2116,31,21258,62,21258,31,678,1,713,31,15,1,22779
128,128,256,46,1,46,1,23,1,2116,31,25226,62,25226,31,806,1,713,31,15,1,26875
128,128,256,46,1,46,1,23,1,2116,31,25226,62,25226,31,806,1,713,31,15,1,26875
128,128,256,46,1,46,1,23,1,2116,31,21258,62,21258,31,678,1,713,31,15,1,22779
128,128,256,46,1,46,1,23,1,2116,31,33162,62,33162,31,1062,1,713,31,15,1,35067
128,128,256,46,1,46,1,23,1,2116,31,21258,62,21258,31,678,1,713,31,15,1,22779
128,128,256,46,1,46,1,23,1,2116,31,13322,62,13322,31,422,1,713,31,15,1,14587
128,128,256,46,1,46,1,23,1,2116,31,17290,62,17290,31,550,1,713,31,15,1,18683
128,128,256,46,1,46,1,23,1,2116,31,17290,62,17290,31,550,1,713,31,15,1,18683
128,128,256,46,1,46,1,23,1,2116,31,13322,62,13322,31,422,1,713,31,15,1,14587
128,128,256,46,1,46,1,23,1,2116,31,25226,62,25226,31,806,1,713,31,15,1,26875
128,128,256,46,1,46,1,23,1,2116,31,13322,62,13322,31,422,1,713,31,15,1,14587
128,128,256,46,1,46,1,23,1,2116,31,9354,62,9354,31,294,1,713,31,15,1,10491
128,128,256,46,1,46,1,23,1,2116,31,13322,62,13322,31,422,1,713,31,15,1,14587
128,128,256,46,1,46,1,23,1,2116,31,13322,62,13322,31,422,1,713,31,15,1,14587
128,128,256,46,1,46,1,23,1,2116,31,9354,62,9354,31,294,1,713,31,15,1,10491
128,128,256,46,1,46,1,23,1,2116,31,21258,62,21258,31,678,1,713,31,15,1,22779
128,128,256,46,1,46,1,23,1,2116,31,9354,62,9354,31,294,1,713,31,15,1,10491
128,128,256,46,1,46,1,23,1,2116,31,7370,62,7370,31,230,1,713,31,15,1,8443
128,128,256,46,1,46,1,23,1,2116,31,11338,62,11338,31,358,1,713,31,15,1,12539
128,128,256,46,1,46,1,23,1,2116,31,11338,62,11338,31,358,1,713,31,15,1,12539
128,128,256,46,1,46,1,23,1,2116,31,7370,62,7370,31,230,1,713,31,15,1,8443
128,128,256,46,1,46,1,23,1,2116,31,19274,62,19274,31,614,1,713,31,15,1,20731
128,128,256,46,1,46,1,23,1,2116,31,7370,62,7370,31,230,1,713,31,15,1,8443
128,128,256,46,1,46,1,23,1,2116,31,11183,62,11183,31,353,1,713,31,15,1,12379
128,128,256,46,1,46,1,23,1,2116,31,19119,62,19119,31,609,1,713,31,15,1,20571
128,128,256,46,1,46,1,23,1,2116,31,19119,62,19119,31,609,1,713,31,15,1,20571
128,128,256,46,1,46,1,23,1,2116,31,11183,62,11183,31,353,1,713,31,15,1,12379
128,128,256,46,1,46,1,23,1,2116,31,34991,62,34991,31,1121,1,713,31,15,1,36955
128,128,256,46,1,46,1,23,1,2116,31,11183,62,11183,31,353,1,713,31,15,1,12379
128,128,256,46,1,46,1,23,1,2116,31,66580,62,66580,31,2140,1,713,31,15,1,69563
128,128,256,46,1,46,1,23,1,2116,31,67572,62,67572,31,2172,1,713,31,15,1,70587
128,128,256,46,1,46,1,23,1,2116,31,67572,62,67572,31,2172,1,713,31,15,1,70587
128,128,256,46,1,46,1,23,1,2116,31,66580,62,66580,31,2140,1,713,31,15,1,69563
128,128,256,46,1,46,1,23,1,2116,31,69556,62,69556,31,2236,1,713,31,15,1,72635
128,128,256,46,1,46,1,23,1,2116,31,66580,62,66580,31,2140,1,713,31,15,1,69563
128,128,256,46,1,46,1,23,1,2116,31,34836,62,34836,31,1116,1,713,31,15,1,36795
128,128,256,46,1,46,1,23,1,2116,31,35828,62,35828,31,1148,1,713,31,15,1,37819
128,128,256,46,1,46,1,23,1,2116,31,35828,62,35828,31,1148,1,713,31,15,1,37819
128,128,256,46,1,46,1,23,1,2116,31,34836,62,34836,31,1116,1,713,31,15,1,36795
128,128,256,46,1,46,1,23,1,2116,31,37812,62,37812,31,1212,1,713,31,15,1,39867
128,128,256,46,1,46,1,23,1,2116,31,34836,62,34836,31,1116,1,713,31,15,1,36795
128,128,256,46,1,46,1,23,1,2116,31,33162,62,33162,31,1062,1,713,31,15,1,35067
128,128,256,46,1,46,1,23,1,2116,31,49034,62,49034,31,1574,1,713,31,15,1,51451
128,128,256,46,1,46,1,23,1,2116,31,49034,62,49034,31,1574,1,713,31,15,1,51451
128,128,256,46,1,46,1,23,1,2116,31,33162,62,33162,31,1062,1,713,31,15,1,35067
128,128,256,46,1,46,1,23,1,2116,31,80778,62,80778,31,2598,1,713,31,15,1,84219
128,128,256,46,1,46,1,23,1,2116,31,33162,62,33162,31,1062,1,713,31,15,1,35067
128,128,256,46,1,46,1,23,1,2116,31,25226,62,25226,31,806,1,713,31,15,1,26875
128,128,256,46,1,46,1,23,1,2116,31,41098,62,41098,31,1318,1,713,31,15,1,43259
128,128,256,46,1,46,1,23,1,2116,31,41098,62,41098,31,1318,1,713,31,15,1,43259
128,128,256,46,1,46,1,23,1,2116,31,25226,62,25226,31,806,1,713,31,15,1,26875
128,128,256,46,1,46,1,23,1,2116,31,72842,62,72842,31,2342,1,713,31,15,1,76027
128,128,256,46,1,46,1,23,1,2116,31,25226,62,25226,31,806,1,713,31,15,1,26875
128,128,256,46,1,46,1,23,1,2116,31,21258,62,21258,31,678,1,713,31,15,1,22779
128,128,256,46,1,46,1,23,1,2116,31,37130,62,37130,31,1190,1,713,31,15,1,39163
128,128,256,46,1,46,1,23,1,2116,31,37130,62,37130,31,1190,1,713,31,15,1,39163
128,128,256,46,1,46,1,23,1,2116,31,21258,62,21258,31,678,1,713,31,15,1,22779
128,128,256,46,1,46,1,23,1,2116,31,68874,62,68874,31,2214,1,713,31,15,1,71931
128,128,256,46,1,46,1,23,1,2116,31,21258,62,21258,31,678,1,713,31,15,1,22779
128,128,128,23,1,23,1,23,1,2898,63,21825,126,21825,63,335,1,1449,63,15,1,23693
128,128,128,23,1,23,1,23,1,2898,63,13887,126,13887,63,209,1,1449,63,15,1,15629
128,128,128,23,1,23,1,23,1,2898,63,13887,126,13887,63,209,1,1449,63,15,1,15629
128,128,128,23,1,23,1,23,1,2898,63,11871,126,11871,63,177,1,1449,63,15,1,13581
128,128,128,23,1,23,1,23,1,2898,63,17919,126,17919,63,273,1,1449,63,15,1,19725
128,128,128,23,1,23,1,23,1,2898,63,21825,126,21825,63,335,1,1449,63,15,1,23693
128,128,128,23,1,23,1,23,1,2898,63,14328,126,14328,63,216,1,1449,63,15,1,16077
128,128,128,23,1,23,1,23,1,2898,63,10422,126,10422,63,154,1,1449,63,15,1,12109
128,128,128,23,1,23,1,23,1,2898,63,10422,126,10422,63,154,1,1449,63,15,1,12109
128,128,128,23,1,23,1,23,1,2898,63,8406,126,8406,63,122,1,1449,63,15,1,10061
128,128,128,23,1,23,1,23,1,2898,63,14454,126,14454,63,218,1,1449,63,15,1,16205
128,128,128,23,1,23,1,23,1,2898,63,14328,126,14328,63,216,1,1449,63,15,1,16077
128,128,128,23,1,23,1,23,1,2898,63,10296,126,10296,63,152,1,1449,63,15,1,11981
128,128,128,23,1,23,1,23,1,2898,63,8406,126,8406,63,122,1,1449,63,15,1,10061
128,128,128,23,1,23,1,23,1,2898,63,8406,126,8406,63,122,1,1449,63,15,1,10061
128,128,128,23,1,23,1,23,1,2898,63,6390,126,6390,63,90,1,1449,63,15,1,8013
128,128,128,23,1,23,1,23,1,2898,63,12438,126,12438,63,186,1,1449,63,15,1,14157
128,128,128,23,1,23,1,23,1,2898,63,10296,126,10296,63,152,1,1449,63,15,1,11981
128,128,128,23,1,23,1,23,1,2898,63,14013,126,14013,63,211,1,1449,63,15,1,15757
128,128,128,23,1,23,1,23,1,2898,63,12249,126,12249,63,183,1,1449,63,15,1,13965
128,128,128,23,1,23,1,23,1,2898,63,12249,126,12249,63,183,1,1449,63,15,1,13965
128,128,128,23,1,23,1,23,1,2898,63,8217,126,8217,63,119,1,1449,63,15,1,9869
128,128,128,23,1,23,1,23,1,2898,63,20313,126,20313,63,311,1,1449,63,15,1,22157
128,128,128,23,1,23,1,23,1,2898,63,14013,126,14013,63,211,1,1449,63,15,1,15757
128,128,128,23,1,23,1,23,1,2898,63,16470,126,16470,63,250,1,1449,63,15,1,18253
128,128,128,23,1,23,1,23,1,2898,63,15336,126,15336,63,232,1,1449,63,15,1,17101
128,128,128,23,1,23,1,23,1,2898,63,15336,126,15336,63,232,1,1449,63,15,1,17101
128,128,128,23,1,23,1,23,1,2898,63,9288,126,9288,63,136,1,1449,63,15,1,10957
128,128,128,23,1,23,1,23,1,2898,63,27432,126,27432,63,424,1,1449,63,15,1,29389
128,128,128,23,1,23,1,23,1,2898,63,16470,126,16470,63,250,1,1449,63,15,1,18253
128,128,128,23,1,23,1,23,1,2898,63,23526,126,23526,63,362,1,1449,63,15,1,25421
128,128,128,23,1,23,1,23,1,2898,63,22896,126,22896,63,352,1,1449,63,15,1,24781
128,128,128,23,1,23,1,23,1,2898,63,22896,126,22896,63,352,1,1449,63,15,1,24781
128,128,128,23,1,23,1,23,1,2898,63,12816,126,12816,63,192,1,1449,63,15,1,14541
128,128,128,23,1,23,1,23,1,2898,63,43056,126,43056,63,672,1,1449,63,15,1,45261
128,128,128,23,1,23,1,23,1,2898,63,23526,126,23526,63,362,1,1449,63,15,1,25421
128,128,128,23,1,23,1,23,1,2898,63,41733,126,41733,63,651,1,1449,63,15,1,43917
128,128,128,23,1,23,1,23,1,2898,63,49797,126,49797,63,779,1,1449,63,15,1,52109
128,128,128,23,1,23,1,23,1,2898,63,49797,126,49797,63,779,1,1449,63,15,1,52109
128,128,128,23,1,23,1,23,1,2898,63,41733,126,41733,63,651,1,1449,63,15,1,43917
128,128,128,23,1,23,1,23,1,2898,63,65925,126,65925,63,1035,1,1449,63,15,1,68493
128,128,128,23,1,23,1,23,1,2898,63,41733,126,41733,63,651,1,1449,63,15,1,43917
128,128,128,23,1,23,1,23,1,2898,63,26550,126,26550,63,410,1,1449,63,15,1,28493
128,128,128,23,1,23,1,23,1,2898,63,34614,126,34614,63,538,1,1449,63,15,1,36685
128,128,128,23,1,23,1,23,1,2898,63,34614,126,34614,63,538,1,1449,63,15,1,36685
128,128,128,23,1,23,1,23,1,2898,63,26550,126,26550,63,410,1,1449,63,15,1,28493
128,128,128,23,1,23,1,23,1,2898,63,50742,126,50742,63,794,1,1449,63,15,1,53069
128,128,128,23,1,23,1,23,1,2898,63,26550,126,26550,63,410,1,1449,63,15,1,28493
128,128,128,23,1,23,1,23,1,2898,63,18486,126,18486,63,282,1,1449,63,15,1,20301
128,128,128,23,1,23,1,23,1,2898,63,26550,126,26550,63,410,1,1449,63,15,1,28493
128,128,128,23,1,23,1,23,1,2898,63,26550,126,26550,63,410,1,1449,63,15,1,28493
128,128,128,23,1,23,1,23,1,2898,63,18486,126,18486,63,282,1,1449,63,15,1,20301
128,128,128,23,1,23,1,23,1,2898,63,42678,126,42678,63,666,1,1449,63,15,1,44877
128,128,128,23,1,23,1,23,1,2898,63,18486,126,18486,63,282,1,1449,63,15,1,20301
128,128,128,23,1,23,1,23,1,2898,63,14454,126,14454,63,218,1,1449,63,15,1,16205
128,128,128,23,1,23,1,23,1,2898,63,22518,126,22518,63,346,1,1449,63,15,1,24397
128,128,128,23,1,23,1,23,1,2898,63,22518,126,22518,63,346,1,1449,63,15,1,24397
128,128,128,23,1,23,1,23,1,2898,63,14454,126,14454,63,218,1,1449,63,15,1,16205
128,128,128,23,1,23,1,23,1,2898,63,38646,126,38646,63,602,1,1449,63,15,1,40781
128,128,128,23,1,23,1,23,1,2898,63,14454,126,14454,63,218,1,1449,63,15,1,16205
128,128,128,23,1,23,1,23,1,2898,63,12438,126,12438,63,186,1,1449,63,15,1,14157
128,128,128,23,1,23,1,23,1,2898,63,20502,126,20502,63,314,1,1449,63,15,1,22349
128,128,128,23,1,23,1,23,1,2898,63,20502,126,20502,63,314,1,1449,63,15,1,22349
128,128,128,23,1,23,1,23,1,2898,63,12438,126,12438,63,186,1,1449,63,15,1,14157
128,128,128,23,1,23,1,23,1,2898,63,36630,126,36630,63,570,1,1449,63,15,1,38733
128,128,128,23,1,23,1,23,1,2898,63,12438,126,12438,63,186,1,1449,63,15,1,14157
128,128,128,23,1,23,1,23,1,2898,63,20313,126,20313,63,311,1,1449,63,15,1,22157
128,128,128,23,1,23,1,23,1,2898,63,36441,126,36441,63,567,1,1449,63,15,1,38541
128,128,128,23,1,23,1,23,1,2898,63,36441,126,36441,63,567,1,1449,63,15,1,38541
128,128,128,23,1,23,1,23,1,2898,63,20313,126,20313,63,311,1,1449,63,15,1,22157
128,128,128,23,1,23,1,23,1,2898,63,68697,126,68697,63,1079,1,1449,63,15,1,71309
128,128,128,23,1,23,1,23,1,2898,63,20313,126,20313,63,311,1,1449,63,15,1,22157
128,128,128,23,1,23,1,23,1,2898,63,132327,126,132327,63,2089,1,1449,63,15,1,135949
128,128,128,23,1,23,1,23,1,2898,63,134343,126,134343,63,2121,1,1449,63,15,1,137997
128,128,128,23,1,23,1,23,1,2898,63,134343,126,134343,63,2121,1,1449,63,15,1,137997
128,128,128,23,1,23,1,23,1,2898,63,132327,126,132327,63,2089,1,1449,63,15,1,135949
128,128,128,23,1,23,1,23,1,2898,63,138375,126,138375,63,2185,1,1449,63,15,1,142093
128,128,128,23,1,23,1,23,1,2898,63,132327,126,132327,63,2089,1,1449,63,15,1,135949
128,128,128,23,1,23,1,23,1,2898,63,70272,126,70272,63,1104,1,1449,63,15,1,72909
128,128,128,23,1,23,1,23,1,2898,63,72288,126,72288,63,1136,1,1449,63,15,1,74957
128,128,128,23,1,23,1,23,1,2898,63,72288,126,72288,63,1136,1,1449,63,15,1,74957
128,128,128,23,1,23,1,23,1,2898,63,70272,126,70272,63,1104,1,1449,63,15,1,72909
128,128,128,23,1,23,1,23,1,2898,63,76320,126,76320,63,1200,1,1449,63,15,1,79053
128,128,128,23,1,23,1,23,1,2898,63,70272,126,70272,63,1104,1,1449,63,15,1,72909
128,128,128,23,1,23,1,23,1,2898,63,66870,126,66870,63,1050,1,1449,63,15,1,69453
128,128,128,23,1,23,1,23,1,2898,63,99126,126,99126,63,1562,1,1449,63,15,1,102221
128,128,128,23,1,23,1,23,1,2898,63,99126,126,99126,63,1562,1,1449,63,15,1,102221
128,128,128,23,1,23,1,23,1,2898,63,66870,126,66870,63,1050,1,1449,63,15,1,69453
128,128,128,23,1,23,1,23,1,2898,63,163638,126,163638,63,2586,1,1449,63,15,1,167757
128,128,128,23,1,23,1,23,1,2898,63,66870,126,66870,63,1050,1,1449,63,15,1,69453
128,128,128,23,1,23,1,23,1,2898,63,50742,126,50742,63,794,1,1449,63,15,1,53069
128,128,128,23,1,23,1,23,1,2898,63,82998,126,82998,63,1306,1,1449,63,15,1,85837
128,128,128,23,1,23,1,23,1,2898,63,82998,126,82998,63,1306,1,1449,63,15,1,85837
128,128,128,23,1,23,1,23,1,2898,63,50742,126,50742,63,794,1,1449,63,15,1,53069
128,128,128,23,1,23,1,23,1,2898,63,147510,126,147510,63,2330,1,1449,63,15,1,151373
128,128,128,23,1,23,1,23,1,2898,63,50742,126,50742,63,794,1,1449,63,15,1,53069
128,128,128,23,1,23,1,23,1,2898,63,42678,126,42678,63,666,1,1449,63,15,1,44877
128,128,128,23,1,23,1,23,1,2898,63,74934,126,74934,63,1178,1,1449,63,15,1,77645
128,128,128,23,1,23,1,23,1,2898,63,74934,126,74934,63,1178,1,1449,63,15,1,77645
128,128,128,23,1,23,1,23,1,2898,63,42678,126,42678,63,666,1,1449,63,15,1,44877
128,128,128,23,1,23,1,23,1,2898,63,139446,126,139446,63,2202,1,1449,63,15,1,143181
128,128,128,23,1,23,1,23,1,2898,63,42678,126,42678,63,666,1,1449,63,15,1,44877
128,128,128,23,1,23,1,23,1,2898,63,38646,126,38646,63,602,1,1449,63,15,1,40781
128,128,128,23,1,23,1,23,1,2898,63,70902,126,70902,63,1114,1,1449,63,15,1,73549
128,128,128,23,1,23,1,23,1,2898,63,70902,126,70902,63,1114,1,1449,63,15,1,73549
128,128,128,23,1,23,1,23,1,2898,63,38646,126,38646,63,602,1,1449,63,15,1,40781
128,128,128,23,1,23,1,23,1,2898,63,135414,126,135414,63,2138,1,1449,63,15,1,139085
128,128,128,23,1,23,1,23,1,2898,63,38646,126,38646,63,602,1,1449,63,15,1,40781
128,128,64,12,1,12,1,23,1,4472,127,27207,254,27207,127,201,1,2921,127,15,1,30391
128,128,64,12,1,12,1,23,1,4472,127,19333,254,19333,127,139,1,2921,127,15,1,22455
128,128,64,12,1,12,1,23,1,4472,127,19333,254,19333,127,139,1,2921,127,15,1,22455
128,128,64,12,1,12,1,23,1,4472,127,15269,254,15269,127,107,1,2921,127,15,1,18359
128,128,64,12,1,12,1,23,1,4472,127,27461,254,27461,127,203,1,2921,127,15,1,30647
128,128,64,12,1,12,1,23,1,4472,127,27207,254,27207,127,201,1,2921,127,15,1,30391
128,128,64,12,1,12,1,23,1,4472,127,20095,254,20095,127,145,1,2921,127,15,1,23223
128,128,64,12,1,12,1,23,1,4472,127,16285,254,16285,127,115,1,2921,127,15,1,19383
128,128,64,12,1,12,1,23,1,4472,127,16285,254,16285,127,115,1,2921,127,15,1,19383
128,128,64,12,1,12,1,23,1,4472,127,12221,254,12221,127,83,1,2921,127,15,1,15287
128,128,64,12,1,12,1,23,1,4472,127,24413,254,24413,127,179,1,2921,127,15,1,27575
128,128,64,12,1,12,1,23,1,4472,127,20095,254,20095,127,145,1,2921,127,15,1,23223
128,128,64,12,1,12,1,23,1,4472,127,16031,254,16031,127,113,1,2921,127,15,1,19127
128,128,64,12,1,12,1,23,1,4472,127,14253,254,14253,127,99,1,2921,127,15,1,17335
128,128,64,12,1,12,1,23,1,4472,127,14253,254,14253,127,99,1,2921,127,15,1,17335
128,128,64,12,1,12,1,23,1,4472,127,10189,254,10189,127,67,1,2921,127,15,1,13239
128,128,64,12,1,12,1,23,1,4472,127,22381,254,22381,127,163,1,2921,127,15,1,25527
128,128,64,12,1,12,1,23,1,4472,127,16031,254,16031,127,113,1,2921,127,15,1,19127
128,128,64,12,1,12,1,23,1,4472,127,23651,254,23651,127,173,1,2921,127,15,1,26807
128,128,64,12,1,12,1,23,1,4472,127,22127,254,22127,127,161,1,2921,127,15,1,25271
128,128,64,12,1,12,1,23,1,4472,127,22127,254,22127,127,161,1,2921,127,15,1,25271
128,128,64,12,1,12,1,23,1,4472,127,13999,254,13999,127,97,1,2921,127,15,1,17079
128,128,64,12,1,12,1,23,1,4472,127,38383,254,38383,127,289,1,2921,127,15,1,41655
128,128,64,12,1,12,1,23,1,4472,127,23651,254,23651,127,173,1,2921,127,15,1,26807
128,128,64,12,1,12,1,23,1,4472,127,30128,254,30128,127,224,1,2921,127,15,1,33335
128,128,64,12,1,12,1,23,1,4472,127,29366,254,29366,127,218,1,2921,127,15,1,32567
128,128,64,12,1,12,1,23,1,4472,127,29366,254,29366,127,218,1,2921,127,15,1,32567
128,128,64,12,1,12,1,23,1,4472,127,17174,254,17174,127,122,1,2921,127,15,1,20279
128,128,64,12,1,12,1,23,1,4472,127,53750,254,53750,127,410,1,2921,127,15,1,57143
128,128,64,12,1,12,1,23,1,4472,127,30128,254,30128,127,224,1,2921,127,15,1,33335
128,128,64,12,1,12,1,23,1,4472,127,44860,254,44860,127,340,1,2921,127,15,1,48183
128,128,64,12,1,12,1,23,1,4472,127,44860,254,44860,127,340,1,2921,127,15,1,48183
128,128,64,12,1,12,1,23,1,4472,127,44860,254,44860,127,340,1,2921,127,15,1,48183
128,128,64,12,1,12,1,23,1,4472,127,24540,254,24540,127,180,1,2921,127,15,1,27703
128,128,64,12,1,12,1,23,1,4472,127,86770,254,86770,127,670,1,2921,127,15,1,90423
128,128,64,12,1,12,1,23,1,4472,127,44860,254,44860,127,340,1,2921,127,15,1,48183
128,128,64,12,1,12,1,23,1,4472,127,51083,254,51083,127,389,1,2921,127,15,1,54455
128,128,64,12,1,12,1,23,1,4472,127,67339,254,67339,127,517,1,2921,127,15,1,70839
128,128,64,12,1,12,1,23,1,4472,127,67339,254,67339,127,517,1,2921,127,15,1,70839
128,128,64,12,1,12,1,23,1,4472,127,51083,254,51083,127,389,1,2921,127,15,1,54455
128,128,64,12,1,12,1,23,1,4472,127,99851,254,99851,127,773,1,2921,127,15,1,103607
128,128,64,12,1,12,1,23,1,4472,127,51083,254,51083,127,389,1,2921,127,15,1,54455
128,128,64,12,1,12,1,23,1,4472,127,36605,254,36605,127,275,1,2921,127,15,1,39863
128,128,64,12,1,12,1,23,1,4472,127,52861,254,52861,127,403,1,2921,127,15,1,56247
128,128,64,12,1,12,1,23,1,4472,127,52861,254,52861,127,403,1,2921,127,15,1,56247
128,128,64,12,1,12,1,23,1,4472,127,36605,254,36605,127,275,1,2921,127,15,1,39863
128,128,64,12,1,12,1,23,1,4472,127,85373,254,85373,127,659,1,2921,127,15,1,89015
128,128,64,12,1,12,1,23,1,4472,127,36605,254,36605,127,275,1,2921,127,15,1,39863
128,128,64,12,1,12,1,23,1,4472,127,28477,254,28477,127,211,1,2921,127,15,1,31671
128,128,64,12,1,12,1,23,1,4472,127,44733,254,44733,127,339,1,2921,127,15,1,48055
128,128,64,12,1,12,1,23,1,4472,127,44733,254,44733,127,339,1,2921,127,15,1,48055
128,128,64,12,1,12,1,23,1,4472,127,28477,254,28477,127,211,1,2921,127,15,1,31671
128,128,64,12,1,12,1,23,1,4472,127,77245,254,77245,127,595,1,2921,127,15,1,80823
128,128,64,12,1,12,1,23,1,4472,127,28477,254,28477,127,211,1,2921,127,15,1,31671
128,128,64,12,1,12,1,23,1,4472,127,24413,254,24413,127,179,1,2921,127,15,1,27575
128,128,64,12,1,12,1,23,1,4472,127,40669,254,40669,127,307,1,2921,127,15,1,43959
128,128,64,12,1,12,1,23,1,4472,127,40669,254,40669,127,307,1,2921,127,15,1,43959
128,128,64,12,1,12,1,23,1,4472,127,24413,254,24413,127,179,1,2921,127,15,1,27575
128,128,64,12,1,12,1,23,1,4472,127,73181,254,73181,127,563,1,2921,127,15,1,76727
128,128,64,12,1,12,1,23,1,4472,127,24413,254,24413,127,179,1,2921,127,15,1,27575
128,128,64,12,1,12,1,23,1,4472,127,22381,254,22381,127,163,1,2921,127,15,1,25527
128,128,64,12,1,12,1,23,1,4472,127,38637,254,38637,127,291,1,2921,127,15,1,41911
128,128,64,12,1,12,1,23,1,4472,127,38637,254,38637,127,291,1,2921,127,15,1,41911
128,128,64,12,1,12,1,23,1,4472,127,22381,254,22381,127,163,1,2921,127,15,1,25527
128,128,64,12,1,12,1,23,1,4472,127,71149,254,71149,127,547,1,2921,127,15,1,74679
128,128,64,12,1,12,1,23,1,4472,127,22381,254,22381,127,163,1,2921,127,15,1,25527
128,128,64,12,1,12,1,23,1,4472,127,38383,254,38383,127,289,1,2921,127,15,1,41655
128,128,64,12,1,12,1,23,1,4472,127,70895,254,70895,127,545,1,2921,127,15,1,74423
128,128,64,12,1,12,1,23,1,4472,127,70895,254,70895,127,545,1,2921,127,15,1,74423
128,128,64,12,1,12,1,23,1,4472,127,38383,254,38383,127,289,1,2921,127,15,1,41655
128,128,64,12,1,12,1,23,1,4472,127,137951,254,137951,127,1073,1,2921,127,15,1,142007
